0,742,113,73,83
0,741
1,741
1,741
1,740
2,741
2,740
2,741
3,741
5,740
12,741
20,741
28,740
36,741
46,740
54,740
62,740
70,739
78,739
87,739
95,739
103,738
113,738
122,738
132,738
141,737
150,737
159,738
168,737
179,738
188,737
197,737
206,737
216,737
225,737
234,737
244,737
253,737
263,736
272,736
281,736
290,736
300,736
310,737
319,737
328,737
337,737
347,738
356,738
365,739
375,739
385,739
394,740
403,740
412,740
421,740
431,739
441,740
450,739
459,739
468,738
478,738
487,738
496,738
505,738
516,737
525,737
534,737
543,737
552,736
562,736
571,736
581,735
590,736
600,735
609,736
618,736
627,736
636,736
647,735
656,735
665,735
674,734
684,734
693,734
702,733
712,733
721,732
731,732
740,731
749,731
758,731
768,730
778,729
787,728
796,727
805,726
815,725
824,725
833,724
843,724
852,723
862,722
871,722
880,722
889,722
899,721
909,721
918,720
927,721
936,720
946,720
955,720
964,721
974,721
984,722
993,722
1002,722
1012,722
1022,722
1033,723
1044,723
1054,723
1064,722
1075,723
1085,722
1095,722
1106,722
1117,721
1127,721
1137,721
1147,721
1158,721
1168,721
1179,721
1189,720
1200,720
1210,720
1220,721
1230,720
1242,721
1252,721
1262,720
1272,721
1283,720
1293,721
1303,720
1314,720
1325,720
1335,720
1345,720
1355,720
1366,719
1377,719
1387,719
1397,719
1408,719
1418,719
1428,719
1439,719
1449,718
1460,719
1470,718
1480,718
1490,718
1501,718
1512,718
1522,717
1532,717
1543,718
1553,717
1563,718
1574,718
1585,718
1595,719
1605,720
1615,720
1626,720
1636,721
1647,721
1657,721
1668,722
1678,721
1688,721
1698,721
1710,721
1720,721
1730,720
1740,721
1751,721
1761,720
1772,721
1782,720
1793,720
1803,720
1813,719
1823,720
1833,720
1845,720
1855,720
1865,720
1875,720
1886,720
1896,720
1907,720
1917,720
1928,720
1938,720
1948,720
1958,720
1969,719
1980,719
1990,719
2000,719
2011,719
2021,719
2031,718
2042,719
2053,719
2063,718
2073,718
2083,718
2094,718
2105,718
2115,718
2125,718
2136,717
2146,717
2156,717
2166,718
2178,717
2188,718
2198,717
2208,718
2219,719
2229,719
2240,720
2250,720
2260,721
2271,721
2281,721
2291,721
2301,721
2313,720
2323,721
2333,721
2343,720
2354,720
2364,720
2375,720
2385,720
2396,720
2406,720
2416,720
2426,720
2438,720
2448,719
2458,720
2468,720
2479,719
2489,719
2499,720
2510,719
2521,720
2531,719
2541,720
2551,719
2562,719
2573,720
2583,719
2593,719
2604,719
2614,718
2624,719
2634,718
2646,718
2656,718
2666,718
2676,718
2686,718
2697,717
2708,718
2718,718
2728,718
2739,717
2749,717
2759,717
2770,717
2781,717
2791,717
2801,717
2811,717
2822,717
2832,717
2843,716
2853,717
2864,717
2874,718
2884,719
2894,718
2906,719
2916,720
2926,720
2936,720
2947,720
2957,720
2967,720
2978,719
2989,720
2999,719
3009,719
3019,719
3030,719
3041,719
3051,719
3061,719
3072,719
3082,718
3092,719
3103,718
3113,718
3124,718
3134,718
3144,718
3154,719
