0,667,114,54,69
0,666
1,666
1,666
1,665
2,666
2,666
2,666
3,666
5,665
12,666
20,665
28,665
36,665
46,665
54,665
62,665
70,665
78,665
87,665
95,665
103,665
113,665
122,665
132,665
141,665
150,664
159,664
168,664
179,664
188,664
197,663
206,663
216,663
225,663
234,662
244,662
253,662
263,662
272,662
281,661
290,661
300,661
310,660
319,660
328,660
337,660
347,659
356,659
365,659
375,659
385,658
394,658
403,658
412,658
421,659
431,660
441,661
450,662
459,663
468,664
478,666
487,667
496,667
505,668
516,668
525,668
534,669
543,669
552,668
562,669
571,669
581,668
590,668
600,668
609,668
618,667
627,667
636,667
647,666
656,666
665,666
674,666
684,666
693,666
702,666
712,665
721,665
731,665
740,666
749,665
758,665
768,665
778,665
787,665
796,665
805,665
815,665
824,665
833,665
843,664
852,664
862,664
871,664
880,663
889,663
899,663
909,663
918,663
927,662
936,662
946,662
955,662
964,662
974,661
984,661
993,661
1002,661
1012,661
1022,660
1033,660
1044,660
1054,661
1064,661
1075,662
1085,663
1095,665
1106,666
1117,667
1127,669
1137,670
1147,670
1158,671
1168,671
1179,672
1189,672
1200,672
1210,672
1220,671
1230,671
1242,671
1252,671
1262,670
1272,670
1283,669
1293,669
1303,669
1314,669
1325,669
1335,669
1345,669
1355,669
1366,669
1377,669
1387,669
1397,669
1408,668
1418,668
1428,668
1439,668
1449,668
1460,668
1470,667
1480,667
1490,667
1501,667
1512,666
1522,666
1532,666
1543,666
1553,665
1563,665
1574,665
1585,665
1595,664
1605,664
1615,664
1626,664
1636,664
1647,663
1657,663
1668,663
1678,662
1688,662
1698,662
1710,662
1720,662
1730,663
1740,663
1751,664
1761,666
1772,668
1782,670
1793,671
1803,673
1813,674
1823,674
1833,675
1845,675
1855,676
1865,676
1875,676
1886,676
1896,676
1907,676
1917,676
1928,675
1938,675
1948,675
1958,675
1969,674
1980,674
1990,674
2000,674
2011,674
2021,674
2031,674
2042,674
2053,674
2063,674
2073,674
2083,673
2094,673
2105,673
2115,673
2125,673
2136,673
2146,673
2156,672
2166,673
2178,672
2188,672
2198,671
2208,671
2219,671
2229,671
2240,670
2250,670
2260,670
2271,670
2281,669
2291,669
2301,669
2313,669
2323,668
2333,668
2343,668
2354,667
2364,667
2375,667
2385,667
2396,667
2406,666
2416,666
2426,666
2438,666
2448,665
2458,666
2468,666
2479,666
2489,667
2499,669
2510,671
2521,673
2531,675
2541,676
2551,678
2562,678
2573,679
2583,680
2593,680
2604,681
2614,681
2624,681
2634,681
2646,681
2656,681
2666,681
2676,681
2686,681
2697,681
2708,681
2718,680
2728,681
2739,680
2749,680
2759,680
2770,680
2781,680
2791,680
2801,680
2811,680
2822,680
2832,680
2843,680
2853,680
2864,680
2874,680
2884,680
2894,680
2906,679
2916,679
2926,679
2936,679
2947,678
2957,678
2967,678
2978,678
2989,677
2999,677
3009,677
3019,676
3030,676
3041,676
3051,676
3061,676
3072,676
3082,675
3092,675
3103,674
3113,674
3124,674
3134,673
3144,674
3154,673
3165,673
3176,673
3186,673
3196,672
3207,672
3217,672
3227,672
3238,671
3249,671
3259,671
3269,671
3279,670
3290,670
3300,670
3311,669
3321,669
3332,669
3342,668
3352,668
3362,668
3374,668
3384,667
3394,667
3404,667
3415,667
3425,667
3436,666
3446,666
3457,666
3467,665
3477,665
3487,665
3497,665
3509,665
3519,666
3529,667
3539,669
3550,671
3560,673
3571,675
3581,676
3592,678
3602,679
3612,680
3622,680
3633,681
3644,681
3654,681
3664,681
3675,681
3685,681
3695,682
3706,681
3717,682
3727,681
3737,681
3747,681
3758,681
3769,681
3779,681
3789,681
3800,681
3810,681
3820,681
3830,680
3842,681
3852,680
3862,680
3872,680
3883,680
3893,681
3904,680
3914,680
3924,680
3935,679
3945,679
3955,679
3965,679
3977,679
3987,678
3997,678
4007,678
4018,678
4028,677
4039,677
4049,677
4060,677
4070,676
4080,676
4090,675
4102,676
4112,675
4122,675
4132,675
4143,675
4153,674
4163,674
4174,673
4185,673
4195,673
4205,673
4215,673
4226,673
4237,672
4247,672
4257,672
4268,672
4278,671
4288,671
4298,671
4310,671
4320,671
4330,670
4340,670
