0,634,124,62,72
0,633
1,633
1,633
1,632
2,633
2,633
2,632
3,633
5,632
12,633
20,633
28,633
36,633
46,633
54,633
62,633
70,633
78,633
87,633
95,632
103,633
113,633
122,632
132,632
141,632
150,632
159,631
168,631
179,630
188,630
197,630
206,630
216,629
225,629
234,629
244,629
253,628
263,628
272,628
281,628
290,628
300,628
310,628
319,627
328,627
337,627
347,627
356,627
365,627
375,627
385,627
394,628
403,629
412,630
421,632
431,633
441,634
450,635
459,636
468,636
478,637
487,637
496,637
505,637
516,637
525,636
534,636
543,636
552,635
562,635
571,634
581,634
590,634
600,633
609,633
618,633
627,632
636,632
647,631
656,631
665,632
674,631
684,632
693,632
702,632
712,632
721,633
731,633
740,633
749,633
758,633
768,633
778,633
787,633
796,633
805,633
815,633
824,633
833,632
843,632
852,631
862,631
871,631
880,631
889,630
899,630
909,630
918,630
927,629
936,629
946,629
955,628
964,628
974,628
984,628
993,628
1002,628
1012,627
1022,627
1033,628
1044,628
1054,628
1064,629
1075,630
1085,631
1095,632
1106,634
1117,636
1127,637
1137,637
1147,638
1158,638
1168,639
1179,639
1189,639
1200,638
1210,638
1220,637
1230,637
1242,636
1252,636
1262,635
1272,635
1283,635
1293,634
1303,634
1314,634
1325,633
1335,633
1345,633
1355,634
1366,634
1377,634
1387,635
1397,635
1408,635
1418,635
1428,635
1439,635
1449,635
1460,635
1470,635
1480,635
1490,635
1501,634
1512,634
1522,634
1532,634
1543,633
1553,633
1563,633
1574,632
1585,632
1595,633
1605,632
1615,632
1626,632
1636,631
1647,631
1657,631
1668,631
1678,631
1688,631
1698,631
1710,631
1720,631
1730,631
1740,632
1751,633
1761,633
1772,635
1782,636
1793,638
1803,639
1813,640
1823,641
1833,641
1845,641
1855,641
1865,641
1875,641
1886,641
1896,641
1907,640
1917,640
1928,639
1938,639
1948,639
1958,638
1969,637
1980,637
1990,637
2000,637
2011,637
2021,637
2031,637
2042,637
2053,637
2063,638
2073,638
2083,638
2094,638
2105,639
2115,638
2125,639
2136,638
2146,638
2156,638
2166,638
2178,637
2188,637
2198,637
2208,637
2219,636
2229,636
2240,636
2250,635
2260,635
2271,635
2281,634
2291,634
2301,634
2313,634
2323,634
2333,633
2343,633
2354,633
2364,633
2375,633
2385,633
2396,633
2406,632
2416,632
2426,632
2438,632
2448,632
2458,632
2468,631
2479,632
2489,631
2499,631
2510,631
2521,631
2531,631
2541,630
2551,630
2562,630
2573,630
2583,629
2593,629
2604,629
2614,629
2624,629
2634,629
2646,630
2656,631
2666,633
2676,635
2686,637
2697,638
2708,640
2718,641
2728,642
2739,642
2749,643
2759,642
2770,643
2781,642
2791,642
2801,641
2811,641
2822,640
2832,640
2843,640
2853,639
2864,639
2874,638
2884,638
2894,638
2906,638
2916,637
2926,637
2936,638
2947,638
2957,638
2967,638
2978,639
2989,639
2999,639
3009,639
3019,639
3030,640
3041,639
3051,640
3061,639
3072,639
3082,639
3092,638
3103,638
3113,638
3124,637
3134,637
3144,637
3154,636
3165,636
3176,636
3186,635
3196,635
3207,635
3217,635
3227,635
3238,635
3249,634
3259,634
3269,634
3279,634
3290,634
3300,634
3311,634
3321,633
3332,633
3342,633
3352,633
3362,633
3374,633
3384,633
3394,633
3404,633
3415,632
3425,632
3436,632
3446,632
3457,632
3467,631
3477,632
3487,631
3497,631
3509,631
3519,630
3529,630
3539,630
3550,630
3560,629
3571,629
3581,629
3592,630
3602,632
3612,634
3622,636
3633,638
3644,640
3654,641
3664,642
3675,643
3685,643
3695,644
3706,644
3717,644
3727,643
3737,643
3747,642
3758,642
3769,642
3779,641
3789,641
3800,640
3810,640
3820,640
3830,640
3842,640
3852,640
3862,639
3872,639
3883,639
3893,640
3904,639
3914,640
3924,640
3935,640
3945,640
3955,640
3965,640
3977,640
3987,641
3997,640
4007,640
4018,641
4028,640
4039,640
4049,640
4060,640
4070,639
4080,639
4090,638
4102,638
4112,638
4122,637
4132,637
4143,637
4153,636
4163,636
4174,636
4185,636
4195,635
4205,635
4215,635
4226,635
4237,635
4247,634
4257,634
4268,634
4278,634
4288,634
4298,634
4310,634
4320,634
4330,634
4340,634
4350,633
4361,633
4372,633
4382,633
4392,633
4403,632
4413,632
4423,632
4434,631
4445,632
4455,631
4465,632
4475,632
4486,633
4496,635
4507,637
4517,639
4528,640
4538,641
4548,642
4558,643
4570,643
4580,643
4590,643
4600,643
4611,643
4621,642
4631,642
4642,642
4653,641
4663,641
4673,640
4683,640
4694,639
4705,639
4715,638
4725,639
4736,638
4746,638
4756,638
4767,638
4777,638
4788,638
4798,638
4808,638
4818,639
4829,639
4840,640
4850,639
4860,639
4871,639
4881,639
4891,639
4902,639
4913,639
4923,638
4933,638
4943,638
4954,638
4964,637
4975,637
4985,636
4996,636
5006,635
5016,635
5026,635
5038,634
5048,634
5058,634
5068,634
5079,633
5089,633
5100,633
5110,633
5121,632
5131,632
5141,632
5151,632
5161,632
5173,632
5183,632
5193,632
5203,631
5214,632
5224,632
5235,631
5245,631
5256,631
5266,631
5276,631
5286,630
5297,630
5308,630
5318,630
5328,630
5339,630
5349,631
5359,632
5370,634
5381,636
5391,638
5401,638
5411,640
5422,640
5433,641
5443,641
5453,640
5464,640
5474,640
5484,640
5494,639
