0,865,138,76,92
0,863
1,863
1,863
1,861
2,863
2,862
2,861
3,862
5,862
12,862
20,862
28,862
36,862
46,862
54,862
62,862
70,861
78,861
87,861
95,861
103,861
113,861
122,861
132,861
141,861
150,861
159,861
168,862
179,862
188,862
197,862
206,863
216,863
225,864
234,864
244,864
253,864
263,864
272,864
281,864
290,864
300,864
310,864
319,864
328,864
337,864
347,863
356,863
365,864
375,863
385,863
394,863
403,863
412,863
421,863
431,862
441,863
450,862
459,863
468,862
478,863
487,863
496,863
505,862
516,862
525,862
534,862
543,863
552,862
562,862
571,862
581,862
590,862
600,862
609,862
618,862
627,862
636,862
647,862
656,861
665,862
674,861
684,861
693,861
702,861
712,861
721,861
731,861
740,862
749,862
758,862
768,863
778,864
787,864
796,864
805,864
815,864
824,864
833,864
843,865
852,865
862,864
871,864
880,864
889,864
899,864
909,864
918,864
927,864
936,864
946,863
955,863
964,863
974,863
984,863
993,863
1002,863
1012,863
1022,862
1033,863
1044,863
1054,863
1064,863
1075,863
1085,863
1095,863
1106,862
1117,863
1127,863
1137,863
1147,862
1158,862
1168,862
1179,862
1189,862
1200,862
1210,862
1220,861
1230,862
1242,861
1252,861
1262,861
1272,861
1283,861
1293,861
1303,860
1314,861
1325,861
1335,861
1345,862
1355,862
1366,863
1377,863
1387,864
1397,865
1408,865
1418,865
1428,865
1439,865
1449,865
1460,865
1470,865
1480,865
1490,865
1501,865
1512,865
1522,865
1532,865
1543,864
1553,864
1563,865
1574,864
1585,864
1595,864
1605,864
1615,864
1626,864
1636,863
1647,864
1657,863
1668,864
1678,864
1688,863
1698,863
1710,864
1720,863
1730,864
1740,863
1751,863
1761,863
1772,863
1782,863
1793,863
1803,863
1813,863
1823,862
1833,863
1845,862
1855,862
1865,862
1875,862
1886,862
1896,863
1907,862
1917,862
1928,862
1938,862
1948,863
1958,863
1969,864
1980,865
1990,865
2000,866
2011,866
2021,866
2031,867
2042,867
2053,867
2063,868
2073,867
2083,867
2094,867
2105,867
2115,867
2125,867
2136,867
2146,866
2156,866
2166,866
2178,866
2188,866
2198,866
2208,866
2219,866
2229,866
2240,866
2250,866
2260,866
2271,866
2281,866
2291,866
2301,866
2313,866
2323,866
2333,866
2343,866
2354,866
2364,866
2375,866
2385,866
2396,866
2406,866
2416,865
2426,866
2438,865
2448,866
2458,865
2468,865
2479,865
2489,865
2499,865
2510,865
2521,865
2531,865
2541,865
2551,866
2562,867
2573,867
2583,867
2593,868
2604,869
2614,869
2624,870
2634,870
2646,870
2656,870
2666,870
2676,870
2686,870
2697,870
2708,870
2718,870
2728,871
2739,870
2749,870
2759,869
2770,869
2781,869
2791,869
2801,869
2811,869
2822,869
2832,869
2843,869
2853,869
2864,869
2874,869
2884,868
2894,869
2906,868
2916,868
2926,868
2936,868
2947,868
2957,868
2967,868
2978,868
2989,868
2999,867
3009,867
3019,867
3030,867
3041,867
3051,867
3061,867
3072,867
3082,867
3092,866
3103,866
3113,866
3124,866
3134,866
3144,866
3154,866
3165,867
3176,867
3186,868
3196,868
3207,869
3217,869
3227,870
3238,870
3249,870
3259,870
3269,870
3279,870
3290,870
3300,870
3311,870
3321,870
3332,870
3342,870
3352,870
3362,870
3374,869
3384,869
3394,869
3404,869
3415,869
3425,869
3436,869
3446,869
3457,869
3467,869
3477,869
3487,869
3497,868
3509,868
3519,868
3529,869
3539,869
3550,869
3560,870
3571,869
3581,869
3592,869
3602,869
3612,869
3622,869
3633,869
3644,869
3654,869
3664,869
3675,868
3685,868
3695,868
3706,868
3717,868
3727,868
3737,867
3747,867
3758,867
3769,867
3779,867
3789,867
3800,867
3810,866
3820,867
3830,867
3842,867
3852,868
3862,868
3872,869
3883,870
3893,871
3904,871
3914,871
3924,871
3935,872
3945,872
3955,872
3965,872
3977,872
3987,872
3997,872
4007,871
4018,872
4028,871
4039,871
4049,871
4060,872
4070,871
4080,870
4090,870
4102,870
4112,870
4122,870
4132,870
4143,870
4153,870
4163,870
4174,870
4185,870
4195,870
4205,870
4215,870
4226,870
4237,870
4247,870
4257,870
4268,869
4278,869
4288,869
4298,869
4310,869
4320,869
4330,869
4340,869
4350,868
4361,868
4372,868
4382,868
4392,868
4403,868
4413,868
4423,867
4434,867
4445,867
4455,867
4465,867
4475,867
4486,867
4496,867
4507,867
4517,867
4528,868
4538,868
4548,869
4558,870
4570,870
4580,871
4590,871
4600,872
4611,872
4621,873
4631,873
4642,873
4653,873
4663,873
4673,873
4683,873
4694,873
4705,873
4715,872
4725,873
4736,872
4746,872
4756,872
4767,872
4777,872
4788,872
4798,872
4808,872
4818,872
4829,872
4840,872
4850,872
4860,872
4871,872
4881,871
4891,872
4902,872
4913,872
4923,871
4933,872
4943,871
4954,872
4964,871
4975,871
4985,871
4996,871
5006,871
5016,871
5026,871
5038,870
5048,870
5058,870
5068,870
5079,870
5089,870
5100,870
5110,870
5121,869
5131,869
5141,869
5151,869
5161,869
5173,869
5183,869
5193,870
5203,870
5214,871
5224,872
5235,872
5245,872
5256,873
5266,873
5276,873
5286,873
5297,873
5308,873
5318,873
5328,873
5339,873
5349,873
5359,873
5370,873
5381,872
5391,873
5401,872
5411,872
5422,871
5433,871
5443,871
5453,871
5464,871
5474,871
5484,871
5494,871
5506,871
5516,871
5526,871
5536,871
5547,871
5557,871
5568,871
5578,871
5588,870
5599,870
5609,871
5619,870
5629,870
5641,869
5651,869
5661,869
5671,869
5682,869
5692,869
5703,868
5713,868
5724,869
5734,868
5744,868
5754,867
5766,867
5776,867
5786,867
5796,867
5807,867
5817,867
5827,867
5838,868
5849,868
5859,869
5869,869
5879,870
5890,871
5901,871
5911,871
5921,871
5932,871
5942,871
5952,871
5962,871
5974,871
5984,871
5994,871
6004,871
6014,871
6025,870
6036,870
6046,870
6056,870
6067,870
6077,870
6087,870
6098,869
6109,869
6119,869
6129,869
6139,869
6150,869
6160,869
6171,869
6181,869
6192,869
6202,869
6212,869
6222,869
6234,869
6244,869
6254,869
6264,868
6275,868
6285,868
6295,868
6306,868
6317,868
6327,868
6337,867
6347,867
6358,867
6369,867
6379,867
6389,867
6400,867
6410,866
6420,866
6431,866
6441,866
6452,866
6462,866
6472,866
6482,866
6493,866
6504,866
6514,867
6524,867
